content_id,genre_id
2730,38
2730,39
2731,15
2731,38
2731,36
2732,15
2732,38
2733,17
2733,15
2733,38
2734,17
2734,15
2734,38
2735,17
2735,15
2735,38
2736,17
2736,38
2736,36
2737,9
2737,23
2737,6
2738,5
2738,26
2739,14
2739,17
2739,15
2740,12
2740,25
2741,12
2742,15
2742,11
2742,38
2743,9
2743,4
2743,23
2744,6
2745,5
2746,15
2746,11
2746,27
2747,9
2747,23
2747,6
2748,17
2748,15
2748,38
2749,23
2749,19
2749,6
2750,29
2750,11
2750,41
2751,5
2752,25
2752,6
2752,1
2753,25
2754,10
2755,5
2755,15
2755,26
2756,15
2756,11
2756,26
2757,15
2757,11
2757,38
2758,39
2759,28
2759,26
2760,25
2761,17
2761,15
2761,38
2762,13
2762,23
2762,21
2763,14
2764,5
2764,17
2765,13
2765,18
2765,6
2766,23
2766,16
2766,6
2767,17
2767,15
2767,38
2768,13
2768,1
2768,34
2769,14
2769,38
2770,28
2770,38
2771,5
2772,15
2772,11
2773,23
2773,21
2773,20
2774,5
2775,12
2775,23
2776,15
2776,38
2776,36
2777,28
2777,38
2778,23
2778,1
2779,5
2779,28
2779,26
2780,28
2781,15
2781,38
2782,11
2782,38
2782,39
2783,10
2784,13
2784,23
2784,1
2785,23
2785,20
2786,25
2787,28
2787,38
2787,26
2788,25
2788,6
2789,12
2789,25
2790,15
2790,11
2790,38
2791,25
2791,1
2791,2
2792,1
2793,13
2793,23
2793,1
2794,9
2794,23
2794,1
2795,9
2795,23
2795,18
2796,13
2796,4
2797,15
2797,38
2797,26
2798,23
2798,1
2798,24
2799,11
2799,41
2799,39
2800,14
2800,35
2800,38
2801,17
2801,38
2802,15
2802,36
2803,23
2803,1
2804,35
2804,27
2804,41
2805,13
2805,23
2805,1
2806,28
2806,26
2807,10
2808,9
2808,25
2808,6
2809,4
2810,17
2811,38
2811,39
2812,5
2813,5
2814,4
2815,5
2816,17
2816,38
2816,36
2817,4
2817,7
2818,17
2818,15
2818,38
2819,23
2819,24
2819,22
2820,5
2820,15
2821,15
2821,11
2822,23
2822,21
2822,18
2823,15
2824,15
2824,38
2825,13
2825,23
2825,1
2826,13
2826,4
2827,19
2827,6
2827,1
2828,23
2828,20
2829,5
2830,10
2831,5
2831,15
2832,17
2832,38
2833,15
2833,38
2833,36
2834,15
2834,38
2835,15
2835,11
2835,38
2836,28
2836,27
2837,14
2837,17
2838,38
2838,39
2839,4
2840,15
2840,38
2840,39
2841,14
2841,17
2841,15
2842,25
2842,6
2843,17
2843,38
2843,3
2844,15
2844,38
2845,28
2845,27
2846,15
2846,38
2847,23
2847,19
2847,42
2848,11
2848,41
2848,39
2849,5
2849,17
2849,27
2850,10
2851,15
2851,11
2851,38
2852,15
2852,38
2853,15
2853,36
2854,10
2855,12
2855,13
2855,23
2856,13
2856,23
2856,1
2857,17
2857,15
2857,38
2858,25
2859,5
2860,15
2860,39
2861,5
2861,15
2862,17
2862,15
2862,27
2863,15
2863,38
2863,36
2864,15
2864,11
2865,15
2865,38
2865,36
2866,28
2866,38
2867,28
2867,27
2868,15
2868,36
2869,23
2869,42
2869,6
2870,10
2871,23
2871,18
2871,1
2872,13
2872,23
2872,42
2873,23
2873,42
2873,1
2874,14
2874,17
2874,15
2875,13
2875,18
2875,1
2876,23
2876,1
2877,35
2877,5
2878,8
2879,15
2879,38
2879,36
2880,15
2880,38
2881,6
2881,1
2881,30
2882,17
2882,15
2882,11
2883,15
2883,38
2884,13
2884,4
2885,15
2885,11
2885,38
2886,38
2886,36
2887,10
2888,5
2888,15
2888,37
2889,23
2889,21
2889,19
2890,29
2891,13
2891,4
2892,6
2892,1
2893,23
2893,21
2893,19
2894,23
2894,20
2895,13
2895,23
2895,42
2896,15
2896,11
2896,38
2897,38
2897,39
2898,15
2898,39
2899,15
2899,38
2900,17
2900,38
2900,27
2901,23
2901,24
2901,22
2902,5
2902,28
2902,38
2903,25
2903,18
2903,6
2904,15
2904,36
2905,15
2905,11
2906,14
2906,17
2906,36
2907,23
2907,1
2908,15
2908,39
2909,29
2909,11
2910,33
2911,25
2911,6
2912,5
2912,17
2913,15
2913,38
2913,36
2914,17
2914,15
2914,11
2915,17
2915,38
2915,36
2916,17
2916,38
2916,27
2917,15
2917,38
2917,36
2918,23
2918,19
2918,6
2919,17
2919,38
2920,14
2920,35
2920,5
2921,20
2921,19
2922,13
2922,18
2922,1
2923,23
2923,20
2923,42
2924,13
2924,23
2924,1
2925,17
2925,38
2925,36
2926,17
2926,36
2927,25
2927,6
2928,5
2928,17
2929,15
2929,11
2929,39
2930,28
2930,38
2931,15
2931,38
2931,36
2932,13
2932,6
2932,1
2933,15
2933,11
2933,39
2934,29
2935,15
2935,38
2935,39
2936,17
2936,15
2936,38
2937,15
2937,38
2938,25
2938,6
2939,23
2939,19
2939,1
2940,15
2940,11
2941,15
2941,38
2941,26
2942,18
2942,1
2942,22
2943,23
2943,21
2943,19
2944,15
2945,13
2945,4
2946,12
2946,23
2947,28
2948,13
2948,18
2949,13
2949,4
2950,28
2950,26
2951,14
2951,41
2952,17
2952,37
2952,36
2953,10
2954,25
2954,6
2955,38
2955,39
2956,15
2956,38
2956,39
2957,17
2957,15
2957,11
2958,40
2958,15
2958,38
2959,12
2959,23
2960,23
2960,21
2960,1
2961,33
2962,17
2962,38
2962,36
2963,25
2963,18
2964,5
2964,17
2964,38
2965,33
2966,12
2966,23
2967,12
2967,23
2968,25
2969,14
2969,29
2969,41
2970,15
2970,38
2970,27
2971,15
2971,38
2972,23
2972,42
2972,18
2973,15
2973,38
2974,17
2974,15
2974,11
2975,23
2975,19
2975,1
2976,28
2976,27
2977,13
2977,23
2977,42
2978,23
2978,20
2978,19
2979,10
2980,9
2980,13
2980,23
2981,23
2981,20
2981,19
2982,15
2982,38
2983,23
2983,19
2983,6
2984,4
2984,7
2985,23
2985,1
2985,30
2986,17
2986,38
2986,36
2987,17
2987,15
2987,11
2988,10
2989,15
2989,11
2990,15
2990,11
2990,38
2991,38
2991,39
2992,4
2993,23
2993,1
2994,20
2995,6
2995,1
2996,17
2996,38
2996,36
2997,10
2998,18
2998,1
2998,24
2999,12
2999,23
3000,23
3000,1
3000,22
3001,4
3001,7
3002,23
3002,19
3002,42
3003,17
3003,15
3003,38
3004,10
3005,17
3005,15
3005,11
3006,25
3006,18
3006,30
3007,17
3007,15
3007,38
3008,15
3008,11
3009,15
3009,11
3010,15
3010,39
3011,23
3011,1
3011,24
3012,4
3012,23
3013,23
3013,20
3014,20
3015,29
3016,23
3016,1
3016,30
3017,5
3017,17
3018,15
3018,11
3019,15
3019,38
3019,39
3020,14
3020,35
3020,5
3021,12
3021,23
3022,15
3023,15
3023,11
3023,38
3024,15
3024,38
3024,39
3025,13
3025,4
3026,38
3026,41
3026,39
3027,14
3027,11
3028,10
3029,25
3030,14
3030,15
3030,38
3031,25
3031,6
3031,1
3032,28
3033,17
3033,15
3033,38
3034,6
3034,1
3035,9
3035,13
3035,23
3036,25
3036,6
3037,13
3037,23
3037,1
3038,13
3038,18
3038,6
3039,14
3039,15
3039,11
3040,25
3040,6
3041,23
3041,20
3041,6
3042,14
3042,17
3043,4
3043,20
3043,2
3044,15
3044,11
3045,17
3045,15
3045,38
3046,9
3046,23
3046,1
3047,17
3047,38
3047,36
3048,23
3048,1
3048,2
3049,15
3049,38
3049,36
3050,4
3050,7
3051,23
3051,18
3051,1
3052,15
3052,38
3053,23
3053,21
3053,19
3054,13
3054,23
3054,20
3055,17
3055,38
3056,12
3056,2
3057,25
3058,5
3058,17
3059,5
3059,17
3060,5
3060,17
3061,29
3061,38
3061,39
3062,10
3063,5
3063,17
3063,41
3064,23
3064,21
3064,19
3065,5
3065,17
3065,27
3066,1
3066,34
3067,25
3068,13
3068,4
3068,23
3069,15
3069,38
3069,41
3070,35
3070,5
3071,15
3071,38
3071,36
3072,23
3072,21
3072,19
3073,14
3074,17
3075,23
3075,21
3075,1
3076,1
3077,23
3077,21
3077,19
3078,29
3078,38
3078,39
3079,15
3079,11
3079,38
3080,4
3080,23
3081,17
3081,26
3082,17
3083,23
3083,1
3083,34
3084,25
3084,21
3085,25
3086,25
3086,21
3087,16
3087,6
3088,23
3088,1
3089,12
3089,23
3090,15
3090,38
3091,14
3091,17
3091,38
3092,28
3092,38
3093,4
3094,17
3094,38
3095,15
3095,11
3095,38
3096,23
3096,1
3097,13
3097,19
3097,1
3098,14
3098,29
3098,41
3099,35
3099,36
3100,5
3100,17
3101,14
3101,15
3102,14
3102,17
3102,38
3103,29
3103,41
3103,39
3104,12
3104,23
3104,2
3105,17
3105,38
3105,27
3106,5
3106,17
3107,18
3107,1
3107,30
3108,39
3109,6
3109,1
3110,5
3110,26
3111,17
3111,38
3112,23
3112,1
3113,15
3113,38
3113,36
3114,38
3114,27
3115,15
3115,38
3115,36
3116,15
3116,38
3117,15
3118,23
3118,18
3118,1
3119,28
3119,38
3120,23
3120,19
3120,1
3121,13
3121,23
3121,1
3122,13
3122,4
3123,19
3123,1
3124,10
3125,17
3125,15
3125,11
3126,15
3126,11
3126,38
3127,17
3127,15
3127,38
3128,23
3128,21
3128,19
3129,25
3129,21
3130,23
3130,21
3130,19
3131,23
3131,1
3132,17
3132,15
3132,38
3133,17
3133,15
3133,38
3134,14
3134,38
3135,14
3135,38
3135,27
3136,14
3136,17
3136,15
3137,38
3137,39
3138,12
3138,23
3139,5
3139,17
3139,38
3140,17
3140,15
3140,38
3141,17
3141,38
3141,36
3142,15
3142,38
3142,39
3143,14
3143,15
3143,38
3144,15
3144,38
3144,36
3145,17
3145,15
3145,38
3146,15
3146,38
3146,27
3147,25
3147,6
3148,15
3148,38
3148,39
3149,25
3149,6
3150,17
3150,15
3150,38
3151,14
3151,15
3152,17
3152,38
3153,17
3153,38
3153,36
3154,17
3154,38
3154,36
3155,15
3155,38
3155,36
3156,38
3156,39
3157,38
3157,39
3158,10
3159,15
3159,38
3160,17
3160,38
3161,10
3162,5
3162,17
3163,29
3163,11
3164,14
3164,38
3165,15
3165,37
3165,38
3166,6
3167,17
3167,38
3168,15
3168,38
3169,6
3170,15
3171,14
3171,35
3171,38
3172,15
3172,38
3173,5
3174,12
3174,23
3174,19
3175,23
3175,1
3175,22
3176,13
3176,4
3177,23
3177,42
3177,1
3178,13
3178,23
3178,19
3179,17
3179,15
3179,38
3180,17
3180,15
3180,38
3181,5
3181,15
3181,36
3182,28
3183,18
3183,1
3183,24
3184,6
3185,23
3185,1
3185,2
3186,23
3186,19
3186,42
3187,10
3188,24
3188,22
3188,30
3189,5
3189,17
3189,27
3190,17
3190,38
3190,36
3191,15
3191,39
3192,15
3192,38
3192,39
3193,6
3193,1
3194,17
3194,38
3194,36
3195,28
3195,38
3196,15
3196,38
3196,36
3197,15
3197,38
3197,36
3198,17
3198,15
3198,38
3199,15
3199,38
3199,36
3200,25
3200,21
3200,6
3201,5
3201,15
3201,38
3202,17
3202,15
3202,38
3203,28
3203,38
3203,27
3204,15
3204,38
3204,39
3205,23
3205,21
3205,19
3206,28
3206,38
3207,17
3207,15
3207,38
3208,15
3208,11
3208,38
3209,25
3210,17
3210,38
3210,39
3211,15
3211,11
3211,38
3212,15
3212,38
3213,13
3213,23
3213,42
3214,17
3214,38
3215,17
3215,11
3215,38
3216,14
3216,17
3216,38
3217,23
3217,19
3217,6
3218,15
3218,38
3218,39
3219,5
3219,15
3220,12
3220,23
3221,23
3221,16
3221,6
3222,6
3223,23
3223,6
3223,1
3224,14
3224,15
3225,17
3225,38
3225,36
3226,5
3226,17
3227,15
3227,11
3228,15
3229,10
3230,5
3231,13
3231,23
3231,1
3232,5
3233,23
3233,42
3233,16
3234,14
3234,15
3234,38
3235,28
3235,38
3236,15
3236,39
3237,23
3237,6
3237,30
3238,15
3238,11
3238,38
3239,1
3240,14
3240,35
3240,38
3241,10
3242,20
3243,13
3243,4
3244,23
3244,6
3244,1
3245,28
3245,26
3246,23
3246,20
3247,25
3247,18
3247,30
3248,25
3248,6
3249,5
3249,17
3249,36
3250,23
3250,6
3250,1
3251,28
3252,15
3252,38
3252,36
3253,23
3253,1
3254,28
3254,38
3254,26
3255,15
3255,11
3255,38
3256,13
3256,4
3256,23
3257,10
3258,23
3258,19
3258,6
3259,23
3259,1
3259,2
3260,14
3260,17
3260,38
3261,10
3262,15
3262,38
3263,29
3263,11
3264,23
3264,19
3265,15
3265,36
3266,28
3266,38
3267,5
3267,27
3268,14
3268,15
3268,38
3269,17
3269,11
3269,38
3270,20
3271,23
3271,21
3271,19
3272,12
3272,2
3273,35
3273,27
3274,5
3274,17
3275,23
3275,19
3276,25
3277,23
3277,19
3277,1
3278,23
3278,21
3278,19
3279,28
3279,38
3280,13
3280,23
3280,42
3281,35
3281,38
3281,36
3282,23
3282,18
3282,1
3283,4
3283,20
3284,13
3284,23
3284,1
3285,23
3285,19
3285,18
3286,10
3287,23
3287,19
3287,6
3288,4
3288,42
3289,23
3289,21
3289,1
3290,10
3291,15
3291,11
3291,3
3292,23
3292,19
3292,2
3293,28
3294,23
3294,19
3294,6
3295,9
3295,4
3295,23
3296,25
3296,18
3296,6
3297,17
3297,15
3297,3
3298,14
3298,15
3298,38
3299,13
3299,23
3299,42
3300,38
3300,39
3301,15
3302,13
3302,23
3302,1
3303,14
3303,15
3303,38
3304,5
3304,17
3304,27
3305,25
3305,6
3306,10
3307,9
3307,23
3307,6
3308,17
3308,15
3308,11
3309,15
3309,38
3309,36
3310,17
3311,9
3311,23
3311,6
3312,28
3313,15
3313,38
3313,39
3314,13
3314,4
3315,33
3316,5
3316,17
3317,25
3317,6
3318,5
3318,17
3318,27
3319,5
3320,5
3320,17
3321,5
3321,17
3322,5
3323,5
3323,17
3324,5
3324,17
3325,5
3325,17
3326,25
3326,6
3327,17
3327,38
3328,4
3328,23
3328,7
3329,13
3329,23
3329,1
3330,15
3331,23
3331,20
3331,6
3332,15
3333,17
3334,12
3334,2
3335,14
3335,38
3336,28
3337,12
3337,23
3337,2
3338,5
3338,15
3338,36
3339,5
3339,17
3339,36
3340,12
3340,19
3340,2
3341,12
3341,19
3342,12
3342,23
3343,23
3343,20
3344,5
3344,17
3344,36
3345,20
3346,25
3347,33
3348,15
3349,15
3349,38
3350,28
3350,38
3351,5
3352,23
3352,42
3352,1
3353,23
3353,1
3353,22
3354,28
3354,38
3354,27
3355,10
3356,12
3356,23
3357,13
3357,23
3357,18
3358,13
3358,23
3358,1
3359,23
3359,21
3359,19
3360,15
3360,38
3360,36
3361,23
3361,21
3361,19
3362,13
3362,23
3362,1
3363,10
3364,4
3364,16
3365,28
3365,38
3366,28
3366,38
3367,28
3367,38
3367,26
3368,23
3368,19
3368,2
3369,23
3369,19
3369,2
3370,6
3371,13
3371,23
3371,1
3372,15
3372,38
3372,39
3373,17
3373,15
3374,13
3374,23
3374,42
3375,28
3376,13
3376,23
3376,42
3377,38
3378,23
3378,20
3379,23
3379,20
3379,42
3380,29
3380,11
3380,39
3381,17
3381,15
3381,38
3382,23
3382,18
3382,22
3383,18
3383,6
3383,24
3384,28
3384,27
3385,29
3385,38
3386,4
3387,28
3388,14
3388,38
3389,28
3389,10
3390,14
3390,17
3390,11
3391,5
3391,17
3392,15
3392,38
3392,39
3393,17
3393,38
3393,36
3394,25
3395,5
3396,5
3397,5
3398,5
3399,29
3400,15
3400,38
3401,9
3401,23
3401,20
3402,9
3402,25
3403,17
3403,38
3403,36
3404,25
3404,6
3405,25
3405,21
3406,17
3406,15
3406,38
3407,25
3408,14
3408,15
3408,38
3409,28
3410,17
3410,15
3411,23
3411,6
3412,15
3412,38
3413,17
3413,15
3413,38
3414,15
3414,37
3414,38
3415,13
3415,23
3415,18
3416,25
3416,34
3417,23
3417,21
3417,19
3418,28
3419,28
3420,10
3421,23
3421,21
3421,19
3422,29
3423,28
3423,26
3424,13
3424,23
3424,1
3425,10
3426,15
3426,38
3427,13
3427,23
3427,21
3428,17
3428,38
3428,36
3429,15
3429,39
3430,39
3431,6
3431,1
3431,2
3432,15
3432,38
3433,15
3433,38
3433,39
3434,23
3434,19
3434,6
3435,29
3435,38
3436,12
3436,25
3437,38
3437,27
3438,12
3438,23
3439,15
3439,36
3440,15
3440,39
3441,20
3442,10
3443,5
3443,17
3444,15
3444,38
3444,36
3445,25
3445,42
3446,23
3446,21
3446,18
3447,15
3447,11
3447,38
3448,28
3449,17
3449,38
3449,36
3450,9
3450,25
3450,34
3451,29
3451,39
3452,5
3452,17
3453,9
3453,13
3453,23
3454,25
3454,18
3454,1
3455,4
3455,7
3456,25
3457,5
3458,12
3458,13
3459,4
3460,17
3460,38
3460,36
3461,28
3462,23
3462,21
3462,19
3463,23
3463,21
3463,19
3464,23
3464,19
3464,6
3465,23
3465,6
3466,15
3466,38
3466,36
3467,23
3467,6
3467,1
3468,23
3468,6
3469,28
3469,38
3469,26
3470,5
3471,25
3471,21
3472,10
3473,5
3473,17
3474,23
3474,21
3474,19
3475,23
3475,21
3475,19
3476,5
3476,17
3477,17
3477,15
3477,11
3478,13
3478,18
3478,1
3479,10
3480,28
3480,38
3481,15
3481,38
3482,23
3482,18
3482,1
3483,17
3483,38
3484,13
3484,23
3484,42
3485,15
3485,41
3485,39
3486,35
3486,27
3486,41
3487,15
3487,38
3487,36
3488,14
3488,15
3488,38
3489,13
3489,23
3489,42
3490,4
3491,28
3491,38
3492,23
3492,1
3492,24
3493,17
3493,38
3493,27
3494,17
3494,38
3494,27
3495,14
3496,10
3497,17
3497,15
3497,38
3498,17
3498,11
3498,38
3499,15
3499,11
3499,38
3500,23
3500,21
3500,18
3501,17
3502,13
3502,23
3502,1
3503,9
3503,13
3503,23
3504,9
3504,13
3504,23
3505,20
3506,4
3506,7
3507,23
3507,6
3507,1
3508,17
3508,38
3509,5
3510,15
3510,38
3510,36
3511,23
3511,21
3511,19
3512,14
3513,10
3514,28
3514,38
3514,27
3515,28
3516,13
3516,4
3517,17
3517,38
3517,27
3518,28
3518,38
3519,28
3520,12
3520,23
3520,24
3521,17
3521,38
3522,23
3522,1
3522,24
3523,15
3523,38
3523,36
3524,5
3524,17
3524,36
3525,9
3525,13
3525,23
3526,13
3526,1
3527,18
3527,1
3527,30
3528,4
3528,7
3529,10
3530,28
3530,38
3531,15
3531,38
3531,39
3532,17
3532,15
3532,11
3533,17
3533,11
3533,38
3534,17
3534,38
3534,36
3535,23
3535,1
3535,34
3536,28
3537,15
3537,11
3537,38
3538,17
3538,15
3538,38
3539,28
3539,38
3540,25
3541,4
3541,7
3542,12
3542,23
3543,15
3543,11
3543,38
3544,9
3544,13
3544,4
3545,5
3546,17
3546,38
3547,9
3547,25
3548,17
3548,38
3549,17
3549,38
3550,5
3550,17
3550,15
3551,20
3552,18
3552,1
3552,30
3553,13
3553,23
3553,42
3554,25
3555,38
3555,39
3556,17
3556,36
3557,15
3557,37
3557,38
3558,28
3558,27
3559,9
3559,23
3559,20
3560,10
3561,17
3561,38
3562,13
3562,4
3563,12
3563,13
3563,23
3564,17
3564,15
3564,38
3565,17
3565,38
3566,38
3566,27
3567,15
3567,11
3567,38
3568,28
3569,29
3569,38
3569,39
3570,29
3570,38
3570,39
3571,29
3571,38
3571,39
3572,20
3573,38
3573,36
3574,28
3575,10
3576,23
3576,19
3576,42
3577,13
3577,23
3577,42
3578,13
3578,23
3578,1
3579,4
3579,7
3580,13
3580,23
3580,42
3581,5
3581,17
3581,41
3582,13
3582,1
3582,22
3583,41
3583,39
3584,17
3585,5
3586,23
3586,18
3586,1
3587,17
3587,38
3588,23
3588,42
3588,18
3589,12
3589,23
3590,13
3590,23
3590,1
3591,23
3591,1
3591,34
3592,10
3593,13
3593,4
3594,15
3594,38
3595,17
3595,38
3595,27
3596,28
3596,26
3597,28
3597,38
3598,1
3599,25
3600,10
3601,6
3601,1
3602,6
3602,1
3602,24
3603,15
3603,11
3603,38
3604,5
3604,17
3604,3
3605,13
3605,23
3605,1
3606,4
3607,13
3607,23
3607,21
3608,23
3608,1
3609,19
3609,6
3609,1
3610,23
3610,21
3610,19
3611,23
3611,21
3611,19
3612,23
3612,21
3612,1
3613,23
3613,21
3613,19
3614,23
3614,21
3614,19
3615,23
3615,21
3615,19
3616,18
3616,30
3617,38
3617,39
3618,10
3619,17
3619,15
3619,38
3620,10
3621,10
3622,28
3622,26
3623,10
3624,28
3624,38
3625,25
3625,6
3625,1
3626,15
3626,38
3627,5
3627,17
3627,38
3628,4
3628,20
3629,28
3630,17
3631,15
3631,38
3632,15
3632,11
3632,38
3633,23
3633,22
3633,34
3634,23
3634,6
3634,1
3635,15
3635,39
3636,10
3637,25
3638,15
3638,11
3638,38
3639,29
3639,38
3640,17
3640,29
3640,38
3641,23
3641,21
3641,19
3642,15
3642,11
3642,38
3643,9
3643,23
3643,18
3644,28
3645,25
3646,10
3647,10
3648,14
3648,32
3648,38
3649,17
3649,38
3650,14
3650,17
3650,38
3651,14
3651,38
3652,23
3652,19
3652,1
3653,17
3653,38
3654,16
3654,6
3655,25
3655,6
3656,23
3656,24
3656,22
3657,23
3657,21
3657,19
3658,39
3659,14
3659,15
3659,38
3660,25
3660,6
3661,23
3661,19
3661,1
3662,15
3662,38
3663,17
3664,12
3664,23
3665,12
3665,23
3665,2
3666,12
3666,23
3667,12
3667,23
3668,25
3668,18
3668,30
3669,17
3669,15
3669,11
3670,23
3670,1
3671,15
3671,11
3671,38
3672,23
3672,20
3673,15
3673,38
3673,39
3674,23
3674,21
3674,19
3675,23
3675,18
3675,30
3676,14
3677,28
3677,38
3678,25
3679,28
3679,38
3679,27
3680,10
3681,9
3681,25
3681,1
3682,28
3682,38
3682,26
3683,23
3683,19
3683,1
3684,28
3685,23
3685,1
3685,34
3686,24
3686,22
3686,30
3687,4
3687,1
3688,23
3688,20
3689,23
3689,19
3689,1
3690,23
3690,19
3690,1
3691,23
3691,21
3691,1
3692,25
3692,18
3692,6
3693,25
3694,10
3695,25
3696,25
3696,6
3697,12
3697,23
3698,28
3698,38
3699,29
3699,38
3699,36
3700,15
3700,38
3700,39
3701,20
3701,6
3701,24
3702,17
3702,15
3702,38
3703,13
3703,4
3704,28
3704,38
3705,13
3705,4
3705,7
3706,23
3706,20
3707,14
3707,38
3707,41
3708,25
3708,30
3709,23
3709,42
3709,6
3710,15
3710,11
3710,27
3711,13
3711,23
3711,6
3712,10
3713,38
3713,27
3714,38
3714,27
3714,39
3715,28
3715,38
3716,10
3717,12
3717,23
3718,14
3718,38
3719,15
3719,11
3719,38
3720,23
3720,19
3720,42
3721,14
3721,35
3721,38
3722,4
3722,20
3723,25
3723,42
3723,2
3724,12
3724,23
3725,12
3725,23
3726,13
3726,18
3726,1
3727,23
3727,20
3728,13
3728,4
3729,14
3729,35
3729,38
3730,29
3730,11
3730,38
3731,15
3731,38
3731,39
3732,15
3732,11
3732,27
3733,28
3733,38
3734,10
3735,39
3736,17
3736,15
3736,11
3737,12
3737,23
3738,12
3738,23
3739,28
3740,17
3740,38
3740,36
3741,15
3741,11
3741,38
3742,12
3742,23
3743,23
3743,19
3743,6
3744,13
3744,4
3744,23
3745,13
3745,23
3745,1
3746,20
3747,13
3747,23
3747,1
3748,5
3748,17
3749,13
3749,23
3749,42
3750,6
3750,1
3751,9
3751,23
3751,1
3752,6
3753,13
3753,18
3753,1
3754,17
3755,13
3755,23
3755,42
3756,23
3756,1
3756,22
3757,28
3758,29
3758,38
3759,10
3760,28
3760,27
3761,25
3762,15
3762,11
3762,38
3763,13
3763,1
3763,34
3764,15
3764,38
3764,3
3765,38
3765,41
3765,39
3766,17
3766,38
3766,36
3767,5
3768,5
3768,15
3768,38
3769,17
3769,29
3769,11
3770,25
3771,1
3772,28
3772,27
3773,15
3773,38
3774,35
3774,38
3775,9
3775,23
3775,1
3776,15
3776,38
3776,41
3777,10
3778,5
3778,41
3779,6
3780,25
3780,18
3780,6
3781,23
3781,21
3781,18
3782,15
3782,38
3783,23
3783,1
3784,15
3784,11
3784,38
3785,12
3785,23
3785,2
3786,17
3786,38
3787,14
3787,38
3787,26
3788,13
3788,1
3789,17
3789,15
3789,11
3790,13
3790,4
3790,23
3791,15
3791,38
3792,17
3792,15
3792,38
3793,13
3793,1
3794,38
3794,39
3795,16
3795,6
3796,28
3797,4
3797,23
3798,15
3798,11
3798,38
3799,14
3799,11
3799,41
3800,19
3800,6
3800,1
3801,29
3801,3
3801,27
3802,1
3802,34
3803,17
3803,27
3803,26
3804,28
3804,38
3805,14
3805,17
3805,38
3806,10
3807,25
3807,6
3808,13
3808,23
3808,42
3809,13
3809,4
3809,23
3810,28
3810,38
3811,28
3811,38
3812,28
3812,38
3813,6
3814,14
3814,38
3815,28
3815,27
3816,10
3817,15
3817,41
3817,39
3818,9
3818,23
3818,6
3819,5
3819,15
3820,15
3820,11
3820,38
3821,5
3821,17
3822,9
3822,25
3822,6
3823,15
3823,11
3823,38
3824,25
3824,42
3825,23
3825,19
3825,1
3826,14
3826,15
3827,12
3827,23
3828,17
3829,28
3830,5
3830,17
3831,28
3832,13
3832,23
3832,1
3833,15
3833,11
3833,38
3834,15
3834,11
3834,38
3835,14
3835,17
3835,15
3836,6
3836,1
3837,17
3837,15
3837,38
3838,4
3838,20
3839,13
3839,23
3839,1
3840,23
3840,19
3840,1
3841,1
3841,2
3842,17
3843,14
3843,15
3843,38
3844,23
3844,1
3845,23
3845,6
3846,23
3846,19
3846,1
3847,23
3847,19
3847,1
3848,23
3848,19
3848,1
3849,23
3849,1
3850,23
3850,19
3850,6
3851,23
3851,1
3852,23
3852,1
3852,30
3853,13
3853,23
3853,21
3854,23
3854,6
3854,1
3855,23
3855,1
3856,13
3856,23
3856,1
3857,23
3857,1
3858,28
3858,38
3859,38
3859,41
3860,28
3860,3
3861,13
3861,23
3861,42
3862,25
3862,6
3863,17
3863,38
3863,36
3864,15
3864,11
3865,20
3866,15
3866,38
3866,39
3867,17
3867,36
3868,6
3869,17
3869,15
3869,38
3870,14
3871,12
3871,23
3872,28
3872,27
3873,28
3874,29
3874,38
3875,17
3875,15
3875,38
3876,17
3876,38
3877,23
3877,18
3877,6
3878,10
3879,23
3879,6
3879,1
3880,12
3880,13
3880,23
3881,23
3881,6
3881,1
3882,23
3882,6
3882,30
3883,23
3883,6
3883,1
3884,13
3884,23
3884,19
3885,18
3885,6
3885,24
3886,15
3886,11
3886,38
3887,13
3887,23
3887,42
3888,24
3888,22
3888,2
3889,17
3889,38
3889,36
3890,17
3890,15
3890,38
3891,17
3891,15
3891,38
3892,28
3892,27
3893,4
3894,8
3895,15
3895,38
3896,28
3896,27
3897,28
3898,23
3898,18
3898,6
3899,23
3899,6
3900,15
3900,11
3900,38
3901,23
3901,19
3902,12
3902,23
3903,23
3903,6
3904,17
3904,36
3905,15
3905,38
3906,15
3906,11
3906,38
3907,10
3908,28
3908,27
3909,17
3909,15
3909,38
3910,5
3911,17
3911,15
3911,38
3912,38
3912,27
3912,39
3913,28
3913,26
3914,15
3914,38
3914,36
3915,17
3915,38
3915,27
3916,17
3916,38
3916,36
3917,15
3917,38
3917,41
3918,15
3918,38
3918,36
3919,14
3919,17
3919,15
3920,29
3921,19
3921,6
3922,15
3922,38
3923,29
3923,38
3924,29
3924,38
3925,10
3926,6
3927,17
3927,36
3928,19
3928,6
3929,23
3929,21
3929,1
3930,10
3931,29
3931,39
3932,25
3932,20
3932,7
3933,15
3933,38
3933,27
3934,14
3934,17
3934,15
3935,4
3936,14
3936,41
3937,9
3937,23
3937,6
3938,13
3938,23
3938,6
3939,4
3939,7
3940,14
3940,17
3940,15
3941,13
3941,23
3941,1
3942,25
3943,4
3944,25
3945,13
3945,23
3945,42
3946,17
3946,15
3946,11
3947,13
3947,23
3947,21
3948,10
3949,29
3949,38
3950,23
3950,19
3950,1
3951,17
3951,15
3951,38
3952,15
